"recipient_fec_id","recipeint_committee","amount","expended","affiliation","giving_fec_id","giving_committee","fec_file","transaction_id","form_type","purpose","memo"
"C00477323","PALAZZO FOR CONGRESS",1000,"2019-12-10","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1372040,"DF1FB13EA60B794AC73","SB23","2020 PRIMARY",
"C00395848","CLEAVER FOR CONGRESS",1000,"2019-12-10","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"4D831D5E89FED5B51D9","SB23","2020 PRIMARY",
"C00555888","FRIENDS OF DON BEYER",1000,"2019-12-10","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"B727FB871A1B83D4297","SB23","2020 PRIMARY",
"C00258475","ANNA ESHOO FOR CONGRESS",1000,"2019-12-10","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"F636EDE8E4701FE6F20","SB23","2020 PRIMARY",
"C00558627","GALLEGO FOR ARIZONA",1000,"2019-12-10","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"B182DF9AF5FEA348045","SB23","2020 PRIMARY",
"C00607416","BRIAN FITZPATRICK FOR CONGRESS",1000,"2019-12-10","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1372040,"96B5DE28A4C52A44547","SB23","2020 PRIMARY",
"C00195628","DAVID PRICE FOR CONGRESS",1000,"2019-12-10","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1372040,"ADFD7D8826D2FA9C9E1","SB23","2020 PRIMARY",
"C00148999","FRIENDS OF DICK DURBIN",1000,"2019-12-10","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1372040,"FBB5B8038E88CDF91D3","SB23","2020 PRIMARY",
"C00504522","HUDSON FOR CONGRESS",1000,"2019-12-10","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"371067945F9D375E58B","SB23","2020 PRIMARY",
"C00558320","DONALD NORCROSS FOR CONGRESS",1000,"2019-12-10","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1372040,"D03977073A6FD0B3ED9","SB23","2020 PRIMARY",
"C00202416","JOHN LEWIS FOR CONGRESS",1000,"2019-12-10","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"DAE41A3889E93517CEF","SB23","2020 PRIMARY",
"C00410761","CASTOR FOR CONGRESS",1000,"2019-12-10","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"5D771DD45C741435AF9","SB23","2020 PRIMARY",
"C00441352","STIVERS FOR CONGRESS",1000,"2019-12-10","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"104FB880E4ADCA366B5","SB23","2020 PRIMARY",
"C00521948","RODNEY FOR CONGRESS",1000,"2019-12-10","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"A4725CD4E5EE97421C3","SB23","2020 PRIMARY",
"C00607556","LIZ CHENEY FOR WYOMING",1000,"2019-12-10","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"FE42BDA961893B8B7B8","SB23","2020 PRIMARY",
"C00512970","KENNEDY FOR MASSACHUSETTS",-2500,"2019-12-10","DEM","C00016683","PFIZER INC PAC",1371999,"0BBAE0F86E6545E1EBE","SB23","CK 15282 DATED 11 20 19 RETURNED IN CASHED",
"C00521948","RODNEY FOR CONGRESS",5000,"2019-12-11","REP","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13520658","SB23","RE DESIGNATED FUNDS FOR TRANS DATED 9 23 2019","RE DESIGNATED FUNDS FOR TRANS DATED 9 23 2019"
"C00636092","HERN FOR CONGRESS",5000,"2019-12-11","REP","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13520670","SB23","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019"
"C00521948","RODNEY FOR CONGRESS",2500,"2019-12-11","REP","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13520660","SB23","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019"
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN",2500,"2019-12-11","DEM","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13520662","SB23","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019"
"C00386748","VIRGINIA FOXX FOR CONGRESS",2500,"2019-12-11","REP","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13520664","SB23","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019"
"C00446906","KURT SCHRADER FOR CONGRESS",2500,"2019-12-11","DEM","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13520666","SB23","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019"
"C00620443","STEPHANIE MURPHY FOR CONGRESS",2500,"2019-12-11","DEM","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13520668","SB23","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019","RE DESIGNATED FUNDS FOR TRANS DATED 3 25 2019"
"C00513077","JULIA BROWNLEY FOR CONGRESS",2500,"2019-12-11","DEM","C00104802","DELTA AIR LINES PAC",1372601,"B360E8F69945043B1834","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00172619","DAVIS FOR CONGRESS FRIENDS OF DAVIS",2500,"2019-12-11","DEM","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13520367","SB23","RE DESIGNATED FUNDS FOR TRANS DATED 9 23 2019","RE DESIGNATED FUNDS FOR TRANS DATED 9 23 2019"
"C00313510","PASCRELL FOR CONGRESS INC",2500,"2019-12-11","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"294E350A3785BA4E5D0","SB23","2020 GENERAL",
"C00390724","WALBERG FOR CONGRESS",2500,"2019-12-11","REP","C00104802","DELTA AIR LINES PAC",1372601,"BD49C47432B1B4E5CBE2","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00512426","SEAN PATRICK MALONEY FOR CONGRESS",2500,"2019-12-11","DEM","C00104802","DELTA AIR LINES PAC",1372601,"B6413FB3CA575475F9D7","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00354688","MCCOLLUM FOR CONGRESS",2500,"2019-12-11","DEM","C00104802","DELTA AIR LINES PAC",1372601,"BC9DE7DBABE344EBC951","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00556365","KATKO FOR CONGRESS",2500,"2019-12-11","REP","C00104802","DELTA AIR LINES PAC",1372601,"BDF3C38FD5B514EA88FA","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00418293","COMMITTEE TO RE ELECT HENRY HANK JOHNSON",1500,"2019-12-11","DEM","C00104802","DELTA AIR LINES PAC",1372601,"B26C6C9066984449F8AE","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00172619","DAVIS FOR CONGRESS FRIENDS OF DAVIS",1000,"2019-12-11","DEM","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13520375","SB23","COST OF EVENT SPACE","COST OF EVENT SPACE"
"C00468256","BUCSHON FOR CONGRESS",1000,"2019-12-11","REP","C00104802","DELTA AIR LINES PAC",1372601,"B2E223D6B33CF45FF82E","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00658633","FRIENDS OF BEN MCADAMS",1000,"2019-12-11","DEM","C00104802","DELTA AIR LINES PAC",1372601,"B62996434AB884D95A66","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00507368","BEATTY FOR CONGRESS",1000,"2019-12-11","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"7CAE02D063A54B65A2A","SB23","2020 PRIMARY",
"C00473371","HOEVEN FOR SENATE",1000,"2019-12-11","REP","C00104802","DELTA AIR LINES PAC",1372601,"B3BE5120E4AD3463EA56","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00662601","LANCE GOODEN FOR CONGRESS COMMITTEE",1000,"2019-12-11","REP","C00104802","DELTA AIR LINES PAC",1372601,"B61EFDCA0637D47FCA35","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00506931","FRIENDS FOR CHRIS STEWART INC",1000,"2019-12-11","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"47FBFF4ED710818A75D","SB23","2020 PRIMARY",
"C00661777","CHUY GARCIA FOR CONGRESS",750,"2019-12-11","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1375599,"B4447C3BD34694DA6A7F","SB23","POLITICAL CONTRIBUTION",
"C00310532","KAY GRANGER CAMPAIGN FUND",5000,"2019-12-12","REP","C00075341","MOTOROLA SOLUTIONS INC POLITICAL ACTION COMMITTEE",1371659,"21E1BA6559B8D8A535C","SB23","2020 GENERAL",
"C00371203","JOHN CARTER FOR CONGRESS",5000,"2019-12-12","REP","C00075341","MOTOROLA SOLUTIONS INC POLITICAL ACTION COMMITTEE",1371659,"458E1908EB2D80C513B","SB23","2020 GENERAL",
"C00462861","KUSTER FOR CONGRESS INC",4473,"2019-12-12","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1375599,"B3F46AAECD34E4D6DB3A","SB23","POLITICAL CONTRIBUTION",
"C00503052","JEFFRIES FOR CONGRESS",2500,"2019-12-12","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"8E29C762D3BA418DF6C","SB23","2020 PRIMARY",
"C00461822","CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE INC",2500,"2019-12-12","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"08F192ED634540BEBAF","SB23","2020 PRIMARY",
"C00438697","LATTA FOR CONGRESS",2500,"2019-12-12","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"CFAA5851611BBE9AE1A","SB23","2020 PRIMARY",
"C00607416","BRIAN FITZPATRICK FOR CONGRESS",2000,"2019-12-12","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"7D6AFAE72D6D5277660","SB23","2020 PRIMARY",
"C00610964","MCEACHIN FOR CONGRESS",1500,"2019-12-12","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"9722719795446A2EF68","SB23","2020 PRIMARY",
"C00545772","THOM TILLIS COMMITTEE",1500,"2019-12-12","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"E096E4D8619DA5D8C04","SB23","2020 PRIMARY",
"C00573949","JOSH GOTTHEIMER FOR CONGRESS",1500,"2019-12-12","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"DD54B9AA015CA8223C9","SB23","2020 PRIMARY",
"C00460063","BILLY LONG FOR CONGRESS",1500,"2019-12-12","REP","C00299321","MGM RESORTS INTERNATIONAL PAC",1373500,"EXPB77235","SB23",,
"C00558320","DONALD NORCROSS FOR CONGRESS",1000,"2019-12-12","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"7EB05CF96C640768579","SB23","2020 PRIMARY",
"C00654079","ANTHONY GONZALEZ FOR CONGRESS",1000,"2019-12-12","REP","C00299321","MGM RESORTS INTERNATIONAL PAC",1373500,"EXPB77236","SB23",,
"C00368522","JOE WILSON FOR CONGRESS",1000,"2019-12-12","REP","C00075341","MOTOROLA SOLUTIONS INC POLITICAL ACTION COMMITTEE",1371659,"AC8AEF48351E79713F9","SB23","2020 PRIMARY",
"C00462861","KUSTER FOR CONGRESS INC",527,"2019-12-12","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1375599,"B119A467141F348379F3","SB23","IN KIND CONTRIBUTION FACILITY REFRESHMENTS",
"C00238907","THE REED COMMITTEE",500,"2019-12-12","DEM","C00075341","MOTOROLA SOLUTIONS INC POLITICAL ACTION COMMITTEE",1371659,"246D4A1457C5095A1DB","SB23","2020 GENERAL",
"C00172619","DAVIS FOR CONGRESS FRIENDS OF DAVIS",3175,"2019-12-13","DEM","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13522375","SB23",,
"C00654079","ANTHONY GONZALEZ FOR CONGRESS",2500,"2019-12-13","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1372221,"DDA6840FE74456659CF","SB23","2020 PRIMARY",
"C00590463","TREY FOR CONGRESS",2500,"2019-12-13","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1372221,"DB1FBB29B8EE945E344","SB23","2020 PRIMARY",
"C00637074","FINKENAUER FOR CONGRESS",1000,"2019-12-13","DEM","C00581686","PAYPAL PAC",1374417,"SB23.10703","SB23","POLITICAL CONTRIBUTION",
"C00556365","KATKO FOR CONGRESS",1000,"2019-12-13","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1372221,"6219F8DF5C613D3B436","SB23","2020 PRIMARY",
"C00461061","BERA FOR CONGRESS",1000,"2019-12-13","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1372221,"C562DC446239C656CCA","SB23","2020 PRIMARY",
"C00172619","DAVIS FOR CONGRESS FRIENDS OF DAVIS",825,"2019-12-13","DEM","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13522373","SB23",,
"C00394957","SCALISE FOR CONGRESS",2500,"2019-12-16","REP","C00299321","MGM RESORTS INTERNATIONAL PAC",1373500,"EXPB77239","SB23",,
"C00491357","DAINES",2500,"2019-12-16","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"2F9E5C55E0B9D21C823","SB23","2020 GENERAL",
"C00503110","SCOTT PETERS FOR CONGRESS",2500,"2019-12-16","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"B70256FD9E1BB2E5BC5","SB23","2020 PRIMARY",
"C00491357","DAINES",2500,"2019-12-16","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"FC0931F644463216529","SB23","2020 PRIMARY",
"C00393629","MCHENRY FOR CONGRESS",2500,"2019-12-16","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"BD5C9C01CBC77C0F41C","SB23","2020 PRIMARY",
"C00599464","SMUCKER FOR CONGRESS",2500,"2019-12-16","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"7C570775090CDEA156E","SB23","2020 PRIMARY",
"C00502039","COLLINS FOR CONGRESS",2500,"2019-12-16","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"CE742793A4B9DFE3587","SB23","2020 PRIMARY",
"C00614826","KUSTOFF FOR CONGRESS",2500,"2019-12-16","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1371432,"B749331","SB23","CONTRIBUTION",
"C00676965","RICK SCOTT FOR FLORIDA",2000,"2019-12-16","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"422A85DA3D6A089E212","SB23","2024 PRIMARY",
"C00677286","STEIL FOR WISCONSIN INC",2000,"2019-12-16","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1371432,"B749334","SB23","CONTRIBUTION",
"C00558437","BONNIE WATSON COLEMAN",1000,"2019-12-16","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"4415514E2D8D7ECEF24","SB23","2020 PRIMARY",
"C00458976","TERRI SEWELL FOR CONGRESS",1000,"2019-12-16","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"7416222AFD26519BBDD","SB23","2020 PRIMARY",
"C00666040","MCSALLY FOR SENATE INC",1000,"2019-12-16","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"E208C744316661A2A13","SB23","2022 PRIMARY",
"C00148999","FRIENDS OF DICK DURBIN",1000,"2019-12-16","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"CF9C3FF0211BDCEAA11","SB23","2020 PRIMARY",
"C00508804","SINEMA FOR ARIZONA",1000,"2019-12-16","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"C77F526888DF697463B","SB23","2024 PRIMARY",
"C00581074","DARREN SOTO FOR CONGRESS",1000,"2019-12-16","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"80C0E7B5CEDB8D5DB07","SB23","2020 PRIMARY",
"C00384057","STAND WITH SANCHEZ",1000,"2019-12-16","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1371432,"B749330","SB23","CONTRIBUTION",
"C00607416","BRIAN FITZPATRICK FOR CONGRESS",1000,"2019-12-16","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"B96EE77F1C59D1A8A46","SB23","2020 PRIMARY",
"C00510461","PETE AGUILAR FOR CONGRESS",1000,"2019-12-16","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"BAE820A8140D8AF5FA8","SB23","2020 PRIMARY",
"C00521948","RODNEY FOR CONGRESS",1000,"2019-12-16","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"42F60883A90128746EF","SB23","2020 PRIMARY",
"C00266940","SANFORD BISHOP FOR CONGRESS",1000,"2019-12-16","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"B9DDE84A07EB2D29F5C","SB23","2020 PRIMARY",
"C00575050","LAHOOD FOR CONGRESS",1000,"2019-12-16","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"673720C858E021AAF63","SB23","2020 PRIMARY",
"C00573949","JOSH GOTTHEIMER FOR CONGRESS",1000,"2019-12-16","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"10D97339A124B342749","SB23","2020 PRIMARY",
"C00394957","SCALISE FOR CONGRESS",-2500,"2019-12-16","REP","C00299321","MGM RESORTS INTERNATIONAL PAC",1373500,"EXPB77238","SB23","VOID CHECK ORIGINALLY ISSUED 06 25 19",
"C00331769","BARBARA LEE FOR CONGRESS",5000,"2019-12-17","DEM","C00016683","PFIZER INC PAC",1371999,"F3180387477BE1E650B","SB23","2020 PRIMARY",
"C00255562","FRIENDS OF JIM CLYBURN",5000,"2019-12-17","DEM","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1372163,"B749459","SB23","CONTRIBUTION",
"C00570994","ALASKANS FOR DAN SULLIVAN",2500,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"B9CF55BAF4C5319255E","SB23","2020 PRIMARY",
"C00507368","BEATTY FOR CONGRESS",2500,"2019-12-17","DEM","C00016683","PFIZER INC PAC",1371999,"6EC3ECA15EAD1B64D4E","SB23","2020 PRIMARY",
"C00492454","CORY GARDNER FOR SENATE",2500,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"54472F74FF456558090","SB23","2020 GENERAL",
"C00464032","TOM REED FOR CONGRESS",2500,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"6232669AFF0C6013211","SB23","2020 PRIMARY",
"C00467571","ANDY BARR FOR CONGRESS INC",2500,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"20A679A8876C93C06E7","SB23","2020 PRIMARY",
"C00541862","JASON SMITH FOR CONGRESS",2500,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"05CCE21717E5E8F154C","SB23","2020 GENERAL",
"C00640623","DOUG JONES FOR SENATE COMMITTE",2500,"2019-12-17","DEM","C00016683","PFIZER INC PAC",1371999,"7E853590AD8C2EBD819","SB23","2020 GENERAL",
"C00308742","SHERMAN FOR CONGRESS",2500,"2019-12-17","DEM","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1372163,"B749481","SB23","CONTRIBUTION",
"C00466482","FAMILIES FOR JAMES LANKFORD",2500,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"C47B735AB0B4E224BB0","SB23","2022 PRIMARY",
"C00498907","DEB FISCHER FOR US SENATE",2500,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"6934E8413C35F100675","SB23","2024 PRIMARY",
"C00607838","DREW FERGUSON FOR CONGRESS INC",1500,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"05297A075123B042F6A","SB23","2020 GENERAL",
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC",1500,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"02DA21471EFC6704525","SB23","2020 GENERAL",
"C00546499","MIKE BOST FOR CONGRESS COMMITTEE",1000,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"7D20035C18B690CA1F1","SB23","2020 PRIMARY",
"C00257337","KEN CALVERT FOR CONGRESS COMMITTEE",1000,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"16559D55710A216F7EE","SB23","2020 PRIMARY",
"C00454694","MARCIA FUDGE FOR CONGRESS",1000,"2019-12-17","DEM","C00016683","PFIZER INC PAC",1371999,"880EE6B5C3159FAF84D","SB23","2020 PRIMARY",
"C00614776","TED BUDD FOR CONGRESS",1000,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"FFCE236F46B4902ECDB","SB23","2020 PRIMARY",
"C00412759","VERN BUCHANAN FOR CONGRESS",1000,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"5C15D4E79A04B3F0AF8","SB23","2020 PRIMARY",
"C00637371","CHRISSY HOULAHAN FOR CONGRESS",1000,"2019-12-17","DEM","C00016683","PFIZER INC PAC",1371999,"1606DDFBC1DADC38DC8","SB23","2020 PRIMARY",
"C00468579","JACKIE WALORSKI",1000,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"1D23CA36C433ACCC245","SB23","2020 PRIMARY",
"C00607838","DREW FERGUSON FOR CONGRESS INC",1000,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"72E7134B6B1FB5D2FF3","SB23","2020 PRIMARY",
"C00574640","ANTHONY BROWN FOR CONGRESS",1000,"2019-12-17","DEM","C00016683","PFIZER INC PAC",1371999,"6FDFFF42F94F837ED44","SB23","2020 PRIMARY",
"C00546788","JONI FOR IOWA",1000,"2019-12-17","REP","C00016683","PFIZER INC PAC",1371999,"6A17A87711BE42BC2F2","SB23","2020 PRIMARY",
"C00438697","LATTA FOR CONGRESS",2500,"2019-12-18","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"B2FECCFC2D01878F644","SB23","2020 PRIMARY",
"C00632067","RON ESTES FOR CONGRESS",2500,"2019-12-18","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"4A2CA32278AFB823D57","SB23","2020 PRIMARY",
"C00438697","LATTA FOR CONGRESS",2500,"2019-12-18","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"9B4130B3F2C32D37FB9","SB23","2020 GENERAL",
"C00666040","MCSALLY FOR SENATE INC",1500,"2019-12-18","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1371432,"B749789","SB23","CONTRIBUTION",
"C00638023","WEXTON FOR CONGRESS",1000,"2019-12-18","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1371432,"B749755","SB23","CONTRIBUTION",
"C00498121","ROGER WILLIAMS FOR U S CONGRESS COMMITTEE",1000,"2019-12-18","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1371432,"B749754","SB23","CONTRIBUTION",
"C00438697","LATTA FOR CONGRESS",1000,"2019-12-18","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1372221,"4623616C21133D0F07C","SB23","2020 PRIMARY",
"C00258475","ANNA ESHOO FOR CONGRESS",1000,"2019-12-18","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"F923678D4E6460B2ED5","SB23","2020 PRIMARY",
"C00435099","BILL FOSTER FOR CONGRESS",1000,"2019-12-18","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1372221,"A64782F460C55ED1414","SB23","2020 PRIMARY",
"C00638023","WEXTON FOR CONGRESS",1000,"2019-12-18","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1371432,"B749756","SB23","CONTRIBUTION",
"C00581090","FRIENDS OF PAUL MITCHELL",-1000,"2019-12-18","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"17423ED2B0BAD1572AD","SB23","VOIDED 7 26 19 DISBURSEMENT",
"C00547893","ELISE FOR CONGRESS",2500,"2019-12-19","REP","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13525247","SB23",,
"C00575092","FRIENDS OF RAJA FOR CONGRESS",2500,"2019-12-19","DEM","C00369090","THE WENDYS COMPANY POLITICAL ACTION COMMITTEE",1370196,"B21E870F44E8341E3A26","SB23","POLITICAL CONTRIBUTION",
"C00697920","GEORGE PHILLIPS FOR CONGRESS",2500,"2019-12-19","REP","C00369090","THE WENDYS COMPANY POLITICAL ACTION COMMITTEE",1370196,"BE5D7C0A7D16E493DB24","SB23","POLITICAL CONTRIBUTION",
"C00575092","FRIENDS OF RAJA FOR CONGRESS",1000,"2019-12-19","DEM","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1369673,"13525246","SB23",,
"C00451336","RICHMOND FOR CONGRESS",2500,"2019-12-20","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1372221,"AEACBF65670C9818B29","SB23","2020 PRIMARY",
"C00195628","DAVID PRICE FOR CONGRESS",2000,"2019-12-20","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1372040,"619C99417D86D22FE46","SB23","2020 PRIMARY",
"C00397505","MOORE FOR CONGRESS",1500,"2019-12-20","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1375413,"D387E75F01C2F429B16","SB23","2020 PRIMARY",
"C00459099","DELBENE FOR CONGRESS",1000,"2019-12-20","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1372221,"FA5BF4177537F1CD0F0","SB23","2020 PRIMARY",
